t	pi	freq
150150	0.00039992	0.0002
150175	0	0
150200	0	0
150225	0	0
150250	0	0
150275	0	0
150300	0	0
150325	0	0
150350	0	0
150375	0	0
150400	0	0
150425	0.00019998	0.0001
150450	0	0
150475	0	0
150500	0.00019998	0.0001
150525	0	0
150550	0.00019998	0.0001
150575	0	0
150600	0	0
150625	0	0
150650	0	0
150675	0	0
150700	0	0
150725	0	0
150750	0.00019998	0.0001
150775	0.00039992	0.0002
150800	0	0
150825	0	0
150850	0.00039992	0.0002
150875	0	0
150900	0	0
150925	0	0
150950	0	0
150975	0.00039992	0.0002
151000	0	0
151025	0.00039992	0.0002
151050	0	0
151075	0.00039992	0.0002
151100	0.00019998	0.0001
151125	0	0
151150	0	0
151175	0	0
151200	0	0
151225	0.00139902	0.0007
151250	0	0
151275	0	0
151300	0.00119928	0.0006
151325	0	0
151350	0	0
151375	0	0
151400	0	0
151425	0	0
151450	0.00059982	0.0003
151475	0	0
151500	0	0
151525	0	0
151550	0	0
151575	0.00039992	0.0002
151600	0	0
151625	0	0
151650	0	0
151675	0	0
151700	0	0
151725	0.00039992	0.0002
151750	0.00059982	0.0003
151775	0	0
151800	0	0
151825	0	0
151850	0.00039992	0.0002
151875	0	0
151900	0.00019998	0.0001
151925	0	0
151950	0	0
151975	0	0
152000	0	0
152025	0	0
152050	0	0
152075	0.00119928	0.0006
152100	0	0
152125	0	0
152150	0.00019998	0.0001
152175	0	0
152200	0	0
152225	0.00039992	0.0002
152250	0.00059982	0.0003
152275	0	0
152300	0.00019998	0.0001
152325	0.00019998	0.0001
152350	0	0
152375	0.00039992	0.0002
152400	0	0
152425	0	0
152450	0.00019998	0.0001
152475	0	0
152500	0.00019998	0.0001
152525	0.00059982	0.0003
152550	0	0
152575	0	0
152600	0	0
152625	0.0009995	0.0005
152650	0	0
152675	0	0
152700	0	0
152725	0	0
152750	0.00039992	0.0002
152775	0.00059982	0.0003
152800	0	0
152825	0	0
152850	0	0
152875	0	0
152900	0	0
152925	0.00019998	0.0001
152950	0	0
152975	0	0
153000	0.00019998	0.0001
153025	0	0
153050	0	0
153075	0	0
153100	0	0
153125	0	0
153150	0	0
153175	0	0
153200	0	0
153225	0	0
153250	0.00039992	0.0002
153275	0.00039992	0.0002
153300	0	0
153325	0	0
153350	0.00019998	0.0001
153375	0.00019998	0.0001
153400	0	0
153425	0	0
153450	0	0
153475	0	0
153500	0.00019998	0.0001
153525	0	0
153550	0.00059982	0.0003
153575	0.00059982	0.0003
153600	0	0
153625	0	0
153650	0	0
153675	0	0
153700	0.00059982	0.0003
153725	0.00159872	0.0008
153750	0	0
153775	0.00059982	0.0003
153800	0.00039992	0.0002
153825	0.00079968	0.0004
153850	0.00039992	0.0002
153875	0	0
153900	0	0
153925	0	0
153950	0	0
153975	0.00019998	0.0001
154000	0	0
154025	0	0
154050	0.00019998	0.0001
154075	0	0
154100	0.0009995	0.0005
154125	0	0
154150	0	0
154175	0.0009995	0.0005
154200	0	0
154225	0	0
154250	0	0
154275	0	0
154300	0	0
154325	0	0
154350	0.00119928	0.0006
154375	0	0
154400	0	0
154425	0.00059982	0.0003
154450	0.00019998	0.0001
154475	0.00019998	0.0001
154500	0.0009995	0.0005
154525	0.00119928	0.0006
154550	0	0
154575	0	0
154600	0	0
154625	0.00079968	0.0004
154650	0	0
154675	0.00019998	0.0001
154700	0.00019998	0.0001
154725	0	0
154750	0.00039992	0.0002
154775	0.00079968	0.0004
154800	0	0
154825	0	0
154850	0.00039992	0.0002
154875	0.00019998	0.0001
154900	0	0
154925	0	0
154950	0.00079968	0.0004
154975	0.00019998	0.0001
155000	0	0
155025	0.00039992	0.0002
155050	0	0
155075	0	0
155100	0	0
155125	0.00019998	0.0001
155150	0	0
155175	0	0
155200	0	0
155225	0.00039992	0.0002
155250	0	0
155275	0	0
155300	0	0
155325	0	0
155350	0.00059982	0.0003
155375	0	0
155400	0.00019998	0.0001
155425	0	0
155450	0	0
155475	0	0
155500	0.00059982	0.0003
155525	0.00019998	0.0001
155550	0	0
155575	0	0
155600	0	0
155625	0.00039992	0.0002
155650	0.00019998	0.0001
155675	0.00019998	0.0001
155700	0	0
155725	0	0
155750	0	0
155775	0	0
155800	0	0
155825	0.00039992	0.0002
155850	0.00019998	0.0001
155875	0	0
155900	0	0
155925	0.00019998	0.0001
155950	0	0
155975	0	0
156000	0	0
156025	0	0
156050	0	0
156075	0.00039992	0.0002
156100	0.00159872	0.0008
156125	0	0
156150	0.00019998	0.0001
156175	0	0
156200	0	0
156225	0	0
156250	0	0
156275	0	0
156300	0.00019998	0.0001
156325	0	0
156350	0.00059982	0.0003
156375	0	0
156400	0.00019998	0.0001
156425	0.00019998	0.0001
156450	0.00019998	0.0001
156475	0.00019998	0.0001
156500	0	0
156525	0	0
156550	0	0
156575	0.00019998	0.0001
156600	0	0
156625	0	0
156650	0	0
156675	0	0
156700	0	0
156725	0.0009995	0.0005
156750	0	0
156775	0.00019998	0.0001
156800	0	0
156825	0.00039992	0.0002
156850	0	0
156875	0	0
156900	0	0
156925	0.00039992	0.0002
156950	0.00019998	0.0001
156975	0	0
157000	0.00059982	0.0003
157025	0.00079968	0.0004
157050	0.00039992	0.0002
157075	0.00019998	0.0001
157100	0	0
157125	0.00019998	0.0001
157150	0	0
157175	0	0
157200	0	0
157225	0	0
157250	0	0
157275	0	0
157300	0	0
157325	0	0
157350	0	0
157375	0	0
157400	0.00039992	0.0002
157425	0	0
157450	0	0
157475	0	0
157500	0	0
157525	0	0
157550	0.00019998	0.0001
157575	0	0
157600	0.00079968	0.0004
157625	0.0009995	0.0005
157650	0.00019998	0.0001
157675	0	0
157700	0	0
157725	0	0
157750	0	0
157775	0	0
157800	0.0009995	0.0005
157825	0.0009995	0.0005
157850	0.00019998	0.0001
157875	0	0
157900	0.00079968	0.0004
157925	0	0
157950	0	0
157975	0	0
158000	0.0009995	0.0005
158025	0	0
158050	0	0
158075	0	0
158100	0	0
158125	0	0
158150	0	0
158175	0.0009995	0.0005
158200	0	0
158225	0	0
158250	0	0
158275	0	0
158300	0	0
158325	0.0009995	0.0005
158350	0	0
158375	0.00119928	0.0006
158400	0.00039992	0.0002
158425	0	0
158450	0.00019998	0.0001
158475	0.00019998	0.0001
158500	0	0
158525	0	0
158550	0.00059982	0.0003
158575	0.00019998	0.0001
158600	0.00019998	0.0001
158625	0	0
158650	0	0
158675	0.00039992	0.0002
158700	0.00039992	0.0002
158725	0	0
158750	0	0
158775	0	0
158800	0	0
158825	0.00019998	0.0001
158850	0.00039992	0.0002
158875	0.00039992	0.0002
158900	0	0
158925	0.00019998	0.0001
158950	0	0
158975	0	0
159000	0.00059982	0.0003
159025	0	0
159050	0	0
159075	0	0
159100	0	0
159125	0	0
159150	0	0
159175	0	0
159200	0.00039992	0.0002
159225	0.00019998	0.0001
159250	0.001998	0.001
159275	0	0
159300	0	0
159325	0	0
159350	0	0
159375	0.00159872	0.0008
159400	0	0
159425	0.00119928	0.0006
159450	0	0
159475	0	0
159500	0	0
159525	0	0
159550	0	0
159575	0	0
159600	0	0
159625	0	0
159650	0	0
159675	0	0
159700	0.00039992	0.0002
159725	0	0
159750	0	0
159775	0	0
159800	0	0
159825	0	0
159850	0	0
159875	0	0
159900	0	0
159925	0.00059982	0.0003
159950	0.00059982	0.0003
159975	0.00019998	0.0001
160000	0	0
160025	0.00019998	0.0001
160050	0.00019998	0.0001
160075	0.00019998	0.0001
160100	0.00079968	0.0004
160125	0	0
160150	0	0
160175	0	0
160200	0	0
160225	0.00019998	0.0001
160250	0	0
160275	0	0
160300	0.00159872	0.0008
160325	0	0
160350	0	0
160375	0	0
160400	0.00039992	0.0002
160425	0.00079968	0.0004
160450	0.00039992	0.0002
160475	0.00019998	0.0001
160500	0.00019998	0.0001
160525	0	0
160550	0	0
160575	0	0
160600	0.00039992	0.0002
160625	0	0
160650	0.00059982	0.0003
160675	0	0
160700	0	0
160725	0	0
160750	0	0
160775	0	0
160800	0.00079968	0.0004
160825	0	0
160850	0.00039992	0.0002
160875	0.00019998	0.0001
160900	0.00059982	0.0003
160925	0	0
160950	0	0
160975	0	0
161000	0	0
161025	0.00119928	0.0006
161050	0	0
161075	0	0
161100	0	0
161125	0.00079968	0.0004
161150	0	0
161175	0	0
161200	0.00039992	0.0002
161225	0.00159872	0.0008
161250	0.00019998	0.0001
161275	0	0
161300	0	0
161325	0	0
161350	0	0
161375	0.0009995	0.0005
161400	0.00019998	0.0001
161425	0.00019998	0.0001
161450	0.00059982	0.0003
161475	0	0
161500	0	0
161525	0.00019998	0.0001
161550	0.00119928	0.0006
161575	0	0
161600	0	0
161625	0.00019998	0.0001
161650	0.00039992	0.0002
161675	0.00019998	0.0001
161700	0.00059982	0.0003
161725	0	0
161750	0.00059982	0.0003
161775	0	0
161800	0	0
161825	0.00019998	0.0001
161850	0	0
161875	0.00059982	0.0003
161900	0	0
161925	0	0
161950	0	0
161975	0.00059982	0.0003
162000	0	0
162025	0	0
162050	0.00019998	0.0001
162075	0.00059982	0.0003
162100	0	0
162125	0.00039992	0.0002
162150	0	0
162175	0.00019998	0.0001
162200	0	0
162225	0	0
162250	0.00059982	0.0003
162275	0	0
162300	0.00039992	0.0002
162325	0	0
162350	0	0
162375	0	0
162400	0	0
162425	0.00019998	0.0001
162450	0	0
162475	0	0
162500	0	0
162525	0	0
162550	0	0
162575	0.00039992	0.0002
162600	0	0
162625	0	0
162650	0.00019998	0.0001
162675	0.00019998	0.0001
162700	0.00079968	0.0004
162725	0	0
162750	0	0
162775	0.00159872	0.0008
162800	0	0
162825	0	0
162850	0	0
162875	0.00039992	0.0002
162900	0.00059982	0.0003
162925	0	0
162950	0	0
162975	0	0
163000	0.00059982	0.0003
163025	0	0
163050	0.00019998	0.0001
163075	0	0
163100	0	0
163125	0	0
163150	0	0
163175	0	0
163200	0	0
163225	0.00059982	0.0003
163250	0	0
163275	0	0
163300	0	0
163325	0	0
163350	0	0
163375	0	0
163400	0	0
163425	0	0
163450	0	0
163475	0	0
163500	0	0
163525	0	0
163550	0.00019998	0.0001
163575	0	0
163600	0	0
163625	0	0
163650	0	0
163675	0.00059982	0.0003
163700	0	0
163725	0.00119928	0.0006
163750	0	0
163775	0	0
163800	0	0
163825	0	0
163850	0.00019998	0.0001
163875	0	0
163900	0	0
163925	0.00079968	0.0004
163950	0	0
163975	0	0
164000	0	0
164025	0.00019998	0.0001
164050	0	0
164075	0.00019998	0.0001
164100	0.00019998	0.0001
164125	0	0
164150	0	0
164175	0	0
164200	0.0009995	0.0005
164225	0	0
164250	0	0
164275	0	0
164300	0	0
164325	0	0
164350	0	0
164375	0.00019998	0.0001
164400	0.00059982	0.0003
164425	0	0
164450	0	0
164475	0	0
164500	0	0
164525	0	0
164550	0.00019998	0.0001
164575	0	0
164600	0	0
164625	0	0
164650	0	0
164675	0.00019998	0.0001
164700	0	0
164725	0.00019998	0.0001
164750	0	0
164775	0	0
164800	0	0
164825	0	0
164850	0	0
164875	0	0
164900	0	0
164925	0.00019998	0.0001
164950	0.00039992	0.0002
164975	0.00059982	0.0003
165000	0	0
165025	0.0009995	0.0005
165050	0.00279608	0.0014
165075	0	0
165100	0	0
165125	0	0
165150	0	0
165175	0.00039992	0.0002
165200	0	0
165225	0	0
165250	0	0
165275	0.00039992	0.0002
165300	0.00039992	0.0002
165325	0.00079968	0.0004
165350	0	0
165375	0	0
165400	0.00079968	0.0004
165425	0	0
165450	0	0
165475	0.00039992	0.0002
165500	0	0
165525	0	0
165550	0	0
165575	0	0
165600	0	0
165625	0.00119928	0.0006
165650	0	0
165675	0	0
165700	0	0
165725	0	0
165750	0.00059982	0.0003
165775	0	0
165800	0	0
165825	0.00179838	0.0009
165850	0	0
165875	0	0
165900	0.00019998	0.0001
165925	0.00059982	0.0003
165950	0	0
165975	0	0
166000	0	0
166025	0	0
166050	0.00019998	0.0001
166075	0	0
166100	0	0
166125	0	0
166150	0	0
166175	0	0
166200	0	0
166225	0	0
166250	0	0
166275	0	0
166300	0.00059982	0.0003
166325	0.00039992	0.0002
166350	0.00039992	0.0002
166375	0	0
166400	0	0
166425	0	0
166450	0	0
166475	0	0
166500	0	0
166525	0	0
166550	0	0
166575	0	0
166600	0.00079968	0.0004
166625	0	0
166650	0	0
166675	0.00179838	0.0009
166700	0	0
166725	0	0
166750	0	0
166775	0.00019998	0.0001
166800	0.00179838	0.0009
166825	0	0
166850	0	0
166875	0.00019998	0.0001
166900	0.00079968	0.0004
166925	0	0
166950	0.00019998	0.0001
166975	0.00059982	0.0003
167000	0	0
167025	0.00019998	0.0001
167050	0	0
167075	0	0
167100	0	0
167125	0	0
167150	0	0
167175	0.00039992	0.0002
167200	0.00039992	0.0002
167225	0	0
167250	0	0
167275	0.00019998	0.0001
167300	0	0
167325	0	0
167350	0.00019998	0.0001
167375	0	0
167400	0	0
167425	0	0
167450	0	0
167475	0	0
167500	0.00059982	0.0003
167525	0	0
167550	0	0
167575	0	0
167600	0.00019998	0.0001
167625	0	0
167650	0	0
167675	0	0
167700	0.00039992	0.0002
167725	0.00019998	0.0001
167750	0.00019998	0.0001
167775	0.00039992	0.0002
167800	0.00039992	0.0002
167825	0	0
167850	0.00019998	0.0001
167875	0.00019998	0.0001
167900	0.00019998	0.0001
167925	0	0
167950	0	0
167975	0	0
168000	0	0
168025	0	0
168050	0	0
168075	0	0
168100	0.00119928	0.0006
168125	0	0
168150	0	0
168175	0	0
168200	0	0
168225	0	0
168250	0	0
168275	0	0
168300	0	0
168325	0.00039992	0.0002
168350	0	0
168375	0	0
168400	0.00019998	0.0001
168425	0.00039992	0.0002
168450	0.00019998	0.0001
168475	0	0
168500	0	0
168525	0	0
168550	0	0
168575	0	0
168600	0.00039992	0.0002
168625	0	0
168650	0	0
168675	0.00039992	0.0002
168700	0	0
168725	0.00119928	0.0006
168750	0	0
168775	0	0
168800	0.00039992	0.0002
168825	0	0
168850	0	0
168875	0	0
168900	0	0
168925	0	0
168950	0	0
168975	0	0
169000	0	0
169025	0	0
169050	0.00019998	0.0001
169075	0.00059982	0.0003
169100	0	0
169125	0	0
169150	0	0
169175	0	0
169200	0.00019998	0.0001
169225	0	0
169250	0	0
169275	0	0
169300	0	0
169325	0.00039992	0.0002
169350	0.00139902	0.0007
169375	0	0
169400	0	0
169425	0	0
169450	0.00019998	0.0001
169475	0	0
169500	0.00019998	0.0001
169525	0.00019998	0.0001
169550	0	0
169575	0.00019998	0.0001
169600	0.00079968	0.0004
169625	0	0
169650	0	0
169675	0.00019998	0.0001
169700	0	0
169725	0	0
169750	0.00019998	0.0001
169775	0	0
169800	0	0
169825	0	0
169850	0	0
169875	0	0
169900	0.00039992	0.0002
169925	0.00079968	0.0004
169950	0	0
169975	0	0
170000	0	0
170025	0	0
170050	0.00039992	0.0002
170075	0	0
170100	0	0
170125	0	0
170150	0.00079968	0.0004
170175	0.00019998	0.0001
170200	0	0
170225	0	0
170250	0	0
170275	0	0
170300	0.00119928	0.0006
170325	0	0
170350	0	0
170375	0	0
170400	0	0
170425	0	0
170450	0.00019998	0.0001
170475	0.00019998	0.0001
170500	0	0
170525	0.00079968	0.0004
170550	0.00019998	0.0001
170575	0	0
170600	0	0
170625	0.00039992	0.0002
170650	0	0
170675	0.00019998	0.0001
170700	0	0
170725	0.00059982	0.0003
170750	0	0
170775	0	0
170800	0	0
170825	0	0
170850	0	0
170875	0.00019998	0.0001
170900	0.00039992	0.0002
170925	0	0
170950	0	0
170975	0	0
171000	0	0
171025	0	0
171050	0	0
171075	0	0
171100	0	0
171125	0	0
171150	0.00019998	0.0001
171175	0	0
171200	0.00019998	0.0001
171225	0	0
171250	0	0
171275	0	0
171300	0	0
171325	0	0
171350	0.00039992	0.0002
171375	0	0
171400	0	0
171425	0.00019998	0.0001
171450	0.00019998	0.0001
171475	0.00019998	0.0001
171500	0	0
171525	0.00039992	0.0002
171550	0	0
171575	0	0
171600	0	0
171625	0	0
171650	0	0
171675	0	0
171700	0	0
171725	0	0
171750	0	0
171775	0	0
171800	0.00039992	0.0002
171825	0.00039992	0.0002
171850	0.00059982	0.0003
171875	0	0
171900	0	0
171925	0.00019998	0.0001
171950	0.00059982	0.0003
171975	0.00039992	0.0002
172000	0	0
172025	0	0
172050	0	0
172075	0	0
172100	0.00079968	0.0004
172125	0	0
172150	0.00079968	0.0004
172175	0	0
172200	0.0009995	0.0005
172225	0	0
172250	0	0
172275	0	0
172300	0	0
172325	0	0
172350	0	0
172375	0	0
172400	0	0
172425	0	0
172450	0	0
172475	0	0
172500	0	0
172525	0	0
172550	0.00059982	0.0003
172575	0.00039992	0.0002
172600	0	0
172625	0	0
172650	0	0
172675	0.00019998	0.0001
172700	0	0
172725	0.00079968	0.0004
172750	0	0
172775	0.00059982	0.0003
172800	0.00039992	0.0002
172825	0	0
172850	0	0
172875	0.00079968	0.0004
172900	0	0
172925	0.00059982	0.0003
172950	0.00039992	0.0002
172975	0.00059982	0.0003
173000	0.00079968	0.0004
173025	0.00019998	0.0001
173050	0	0
173075	0	0
173100	0	0
173125	0	0
173150	0	0
173175	0.00019998	0.0001
173200	0.00039992	0.0002
173225	0	0
173250	0.00179838	0.0009
173275	0	0
173300	0.00339422	0.0017
173325	0	0
173350	0	0
173375	0	0
173400	0.00019998	0.0001
173425	0.00039992	0.0002
173450	0	0
173475	0.00039992	0.0002
173500	0	0
173525	0	0
173550	0.00039992	0.0002
173575	0.00019998	0.0001
173600	0	0
173625	0.00079968	0.0004
173650	0	0
173675	0	0
173700	0	0
173725	0	0
173750	0	0
173775	0	0
173800	0	0
173825	0	0
173850	0	0
173875	0	0
173900	0.00019998	0.0001
173925	0	0
173950	0.00019998	0.0001
173975	0	0
174000	0	0
174025	0	0
174050	0.00039992	0.0002
174075	0.00039992	0.0002
174100	0	0
174125	0	0
174150	0	0
174175	0	0
174200	0.00079968	0.0004
174225	0.00079968	0.0004
174250	0.00039992	0.0002
174275	0	0
174300	0	0
174325	0	0
174350	0	0
174375	0	0
174400	0.00119928	0.0006
174425	0	0
174450	0.0009995	0.0005
174475	0.00059982	0.0003
174500	0.00079968	0.0004
174525	0	0
174550	0	0
174575	0	0
174600	0	0
174625	0.00019998	0.0001
174650	0	0
174675	0	0
174700	0	0
174725	0	0
174750	0.00039992	0.0002
174775	0.00039992	0.0002
174800	0	0
174825	0	0
174850	0	0
174875	0	0
174900	0	0
174925	0	0
174950	0.00019998	0.0001
174975	0	0
175000	0	0
175025	0	0
175050	0	0
175075	0	0
175100	0	0
175125	0	0
175150	0	0
175175	0	0
175200	0	0
175225	0	0
175250	0.00039992	0.0002
175275	0	0
175300	0	0
175325	0.00019998	0.0001
175350	0	0
175375	0	0
175400	0	0
175425	0.00039992	0.0002
175450	0.00039992	0.0002
175475	0	0
175500	0	0
175525	0	0
175550	0	0
175575	0	0
175600	0.00059982	0.0003
175625	0	0
175650	0	0
175675	0.00039992	0.0002
175700	0	0
175725	0	0
175750	0.00019998	0.0001
175775	0	0
175800	0	0
175825	0.00019998	0.0001
175850	0.00079968	0.0004
175875	0	0
175900	0.00059982	0.0003
175925	0	0
175950	0	0
175975	0	0
176000	0	0
176025	0	0
176050	0	0
176075	0	0
176100	0.00079968	0.0004
176125	0	0
176150	0.00059982	0.0003
176175	0	0
176200	0	0
176225	0	0
176250	0	0
176275	0	0
176300	0.00059982	0.0003
176325	0	0
176350	0.00019998	0.0001
176375	0	0
176400	0	0
176425	0.00079968	0.0004
176450	0	0
176475	0	0
176500	0	0
176525	0	0
176550	0.00039992	0.0002
176575	0	0
176600	0.00019998	0.0001
176625	0	0
176650	0.00019998	0.0001
176675	0	0
176700	0	0
176725	0	0
176750	0	0
176775	0	0
176800	0	0
176825	0	0
176850	0	0
176875	0.00019998	0.0001
176900	0.00059982	0.0003
176925	0	0
176950	0	0
176975	0	0
177000	0.001998	0.001
177025	0	0
177050	0.00039992	0.0002
177075	0	0
177100	0	0
177125	0.00039992	0.0002
177150	0.00019998	0.0001
177175	0	0
177200	0	0
177225	0.00039992	0.0002
177250	0	0
177275	0	0
177300	0.00019998	0.0001
177325	0.00039992	0.0002
177350	0	0
177375	0.00019998	0.0001
177400	0	0
177425	0.00039992	0.0002
177450	0	0
177475	0	0
177500	0.00019998	0.0001
177525	0.00019998	0.0001
177550	0	0
177575	0.00159872	0.0008
177600	0	0
177625	0	0
177650	0	0
177675	0.00019998	0.0001
177700	0	0
177725	0.0009995	0.0005
177750	0.00039992	0.0002
177775	0	0
177800	0	0
177825	0	0
177850	0.00059982	0.0003
177875	0	0
177900	0	0
177925	0.00019998	0.0001
177950	0	0
177975	0	0
178000	0.00019998	0.0001
178025	0.00039992	0.0002
178050	0	0
178075	0	0
178100	0.00039992	0.0002
178125	0.00039992	0.0002
178150	0	0
178175	0	0
178200	0	0
178225	0	0
178250	0.00039992	0.0002
178275	0	0
178300	0	0
178325	0	0
178350	0	0
178375	0	0
178400	0	0
178425	0	0
178450	0	0
178475	0	0
178500	0	0
178525	0.00019998	0.0001
178550	0	0
178575	0	0
178600	0.00019998	0.0001
178625	0.0009995	0.0005
178650	0	0
178675	0.00039992	0.0002
178700	0.00019998	0.0001
178725	0.00019998	0.0001
178750	0	0
178775	0	0
178800	0	0
178825	0.00019998	0.0001
178850	0	0
178875	0	0
178900	0	0
178925	0	0
178950	0	0
178975	0	0
179000	0.00219758	0.0011
179025	0	0
179050	0.00019998	0.0001
179075	0	0
179100	0	0
179125	0	0
179150	0	0
179175	0	0
179200	0	0
179225	0	0
179250	0	0
179275	0	0
179300	0.00019998	0.0001
179325	0	0
179350	0	0
179375	0.00159872	0.0008
179400	0	0
179425	0	0
179450	0	0
179475	0	0
179500	0	0
179525	0.00039992	0.0002
179550	0.00059982	0.0003
179575	0.00019998	0.0001
179600	0	0
179625	0	0
179650	0	0
179675	0	0
179700	0	0
179725	0	0
179750	0	0
179775	0.00019998	0.0001
179800	0	0
179825	0.00019998	0.0001
179850	0	0
179875	0	0
179900	0.00019998	0.0001
179925	0	0
179950	0	0
179975	0.00019998	0.0001
180000	0	0
180025	0	0
180050	0.00039992	0.0002
180075	0	0
180100	0	0
180125	0	0
180150	0	0
180175	0	0
180200	0	0
180225	0.00019998	0.0001
180250	0	0
180275	0	0
180300	0	0
180325	0.00019998	0.0001
180350	0	0
180375	0	0
180400	0.00039992	0.0002
180425	0	0
180450	0.00079968	0.0004
180475	0	0
180500	0	0
180525	0.00019998	0.0001
180550	0	0
180575	0	0
180600	0	0
180625	0	0
180650	0	0
180675	0	0
180700	0.00079968	0.0004
180725	0	0
180750	0.00119928	0.0006
180775	0	0
180800	0	0
180825	0.00019998	0.0001
180850	0	0
180875	0	0
180900	0	0
180925	0	0
180950	0	0
180975	0	0
181000	0	0
181025	0	0
181050	0	0
181075	0	0
181100	0	0
181125	0	0
181150	0	0
181175	0	0
181200	0	0
181225	0	0
181250	0.00039992	0.0002
181275	0	0
181300	0	0
181325	0.00079968	0.0004
181350	0	0
181375	0	0
181400	0	0
181425	0	0
181450	0	0
181475	0.00039992	0.0002
181500	0	0
181525	0	0
181550	0	0
181575	0	0
181600	0	0
181625	0.00059982	0.0003
181650	0.00019998	0.0001
181675	0	0
181700	0	0
181725	0.00059982	0.0003
181750	0	0
181775	0.00139902	0.0007
181800	0	0
181825	0	0
181850	0.00019998	0.0001
181875	0	0
181900	0	0
181925	0.0009995	0.0005
181950	0	0
181975	0	0
182000	0.0009995	0.0005
182025	0.00019998	0.0001
182050	0	0
182075	0.00019998	0.0001
182100	0	0
182125	0	0
182150	0.00019998	0.0001
182175	0	0
182200	0	0
182225	0	0
182250	0	0
182275	0	0
182300	0	0
182325	0.00039992	0.0002
182350	0	0
182375	0.0009995	0.0005
182400	0.00019998	0.0001
182425	0.00019998	0.0001
182450	0.00239712	0.0012
182475	0	0
182500	0	0
182525	0	0
182550	0	0
182575	0.00059982	0.0003
182600	0	0
182625	0.00019998	0.0001
182650	0.00039992	0.0002
182675	0	0
182700	0.00019998	0.0001
182725	0	0
182750	0	0
182775	0.00019998	0.0001
182800	0	0
182825	0	0
182850	0	0
182875	0	0
182900	0	0
182925	0	0
182950	0	0
182975	0.00039992	0.0002
183000	0	0
183025	0.00039992	0.0002
183050	0.00119928	0.0006
183075	0	0
183100	0.00039992	0.0002
183125	0	0
183150	0	0
183175	0	0
183200	0.0009995	0.0005
183225	0.00039992	0.0002
183250	0	0
183275	0	0
183300	0	0
183325	0	0
183350	0	0
183375	0.0009995	0.0005
183400	0.00039992	0.0002
183425	0	0
183450	0	0
183475	0	0
183500	0.00019998	0.0001
183525	0	0
183550	0	0
183575	0	0
183600	0	0
183625	0	0
183650	0	0
183675	0	0
183700	0	0
183725	0	0
183750	0	0
183775	0	0
183800	0	0
183825	0	0
183850	0.00119928	0.0006
183875	0.00059982	0.0003
183900	0.00039992	0.0002
183925	0.00059982	0.0003
183950	0.0009995	0.0005
183975	0	0
184000	0	0
184025	0.00059982	0.0003
184050	0	0
184075	0	0
184100	0	0
184125	0.00079968	0.0004
184150	0	0
184175	0.00079968	0.0004
184200	0	0
184225	0	0
184250	0	0
184275	0	0
184300	0	0
184325	0	0
184350	0	0
184375	0	0
184400	0	0
184425	0	0
184450	0.00059982	0.0003
184475	0.00019998	0.0001
184500	0	0
184525	0.00039992	0.0002
184550	0	0
184575	0.00019998	0.0001
184600	0.00079968	0.0004
184625	0	0
184650	0	0
184675	0.00039992	0.0002
184700	0	0
184725	0	0
184750	0.00039992	0.0002
184775	0	0
184800	0.00059982	0.0003
184825	0	0
184850	0	0
184875	0	0
184900	0	0
184925	0	0
184950	0	0
184975	0	0
185000	0	0
185025	0.00019998	0.0001
185050	0.00019998	0.0001
185075	0.00039992	0.0002
185100	0	0
185125	0	0
185150	0.00019998	0.0001
185175	0	0
185200	0.00019998	0.0001
185225	0.00019998	0.0001
185250	0	0
185275	0	0
185300	0.00039992	0.0002
185325	0	0
185350	0	0
185375	0	0
185400	0	0
185425	0.00059982	0.0003
185450	0	0
185475	0.00019998	0.0001
185500	0	0
185525	0	0
185550	0.00019998	0.0001
185575	0.00019998	0.0001
185600	0	0
185625	0.00019998	0.0001
185650	0	0
185675	0	0
185700	0.00019998	0.0001
185725	0	0
185750	0	0
185775	0.00019998	0.0001
185800	0	0
185825	0	0
185850	0.00019998	0.0001
185875	0	0
185900	0	0
185925	0	0
185950	0	0
185975	0	0
186000	0.00059982	0.0003
186025	0	0
186050	0	0
186075	0	0
186100	0	0
186125	0.00019998	0.0001
186150	0	0
186175	0	0
186200	0	0
186225	0.00079968	0.0004
186250	0	0
186275	0	0
186300	0.00019998	0.0001
186325	0	0
186350	0	0
186375	0	0
186400	0	0
186425	0	0
186450	0	0
186475	0	0
186500	0	0
186525	0.00219758	0.0011
186550	0.00019998	0.0001
186575	0	0
186600	0.00019998	0.0001
186625	0	0
186650	0	0
186675	0	0
186700	0	0
186725	0	0
186750	0.00019998	0.0001
186775	0	0
186800	0.00119928	0.0006
186825	0	0
186850	0	0
186875	0	0
186900	0.00019998	0.0001
186925	0	0
186950	0.00119928	0.0006
186975	0.00019998	0.0001
187000	0	0
187025	0	0
187050	0	0
187075	0	0
187100	0	0
187125	0	0
187150	0	0
187175	0	0
187200	0	0
187225	0.00059982	0.0003
187250	0.00019998	0.0001
187275	0.00039992	0.0002
187300	0	0
187325	0	0
187350	0	0
187375	0	0
187400	0	0
187425	0	0
187450	0	0
187475	0.00039992	0.0002
187500	0.00019998	0.0001
187525	0	0
187550	0	0
187575	0	0
187600	0	0
187625	0	0
187650	0	0
187675	0	0
187700	0.00039992	0.0002
187725	0	0
187750	0	0
187775	0.00039992	0.0002
187800	0	0
187825	0	0
187850	0.00079968	0.0004
187875	0	0
187900	0	0
187925	0.00039992	0.0002
187950	0	0
